,phrase,label,sentiment,subjectivity,language,count
Telebörse:,Telebörse:,ORG,0.0,0.0,de,1
IFO-Studie,IFO-Studie,ORG,0.0,0.0,de,1
Ampel-Koalition: Bundesregierung,Ampel-Koalition: Bundesregierung,ORG,0.0,0.0,de,1
Tramhersteller Stadler Rail,Tramhersteller Stadler Rail,ORG,0.675,0.0,de,1
Partei Berlin,Partei Berlin,ORG,0.0,0.0,de,1
Bundesminister der Finanzen,Bundesminister der Finanzen,ORG,0.0,0.0,de,1
Asean-Ländern,Asean-Ländern,ORG,0.0,0.0,de,1
Bündnis 90/Die Grünen),Bündnis 90/Die Grünen),ORG,0.0,0.0,de,1
ClaasFür,ClaasFür,ORG,0.0,0.0,de,1
Familienunternehmens.,Familienunternehmens.,ORG,-1.0,0.0,de,1
Commerzbank.,Commerzbank.,ORG,0.0,0.0,de,1
Union Square Ventures,Union Square Ventures,ORG,0.0,0.0,de,1
Transmutex.,Transmutex.,ORG,0.0,0.0,de,1
New Yorker VC,New Yorker VC,ORG,0.0,0.0,de,1
Transmutex,Transmutex,ORG,0.0,0.0,de,1
TV-Quote,TV-Quote,ORG,0.5,0.0,de,1
"Bundesminister für Wirtschaft und Klimaschutz,","Bundesminister für Wirtschaft und Klimaschutz,",ORG,0.0,0.0,de,1
Deutschen Bund…,Deutschen Bund…,ORG,0.0,0.0,de,1
Bundestags,Bundestags,ORG,-0.35,0.0,de,1
Gewinn-Inflation“,Gewinn-Inflation“,ORG,0.0,0.0,de,1
Gerechtigkeitsl…,Gerechtigkeitsl…,ORG,0.0,0.0,de,1
Energiepreise: Jetzt Heizöl,Energiepreise: Jetzt Heizöl,ORG,0.0,0.0,de,1
"Ukrenergo,","Ukrenergo,",ORG,0.0,0.0,de,1
Winter-Hilfe,Winter-Hilfe,ORG,0.0,0.0,de,1
Institut …,Institut …,ORG,0.0,0.0,de,1
Katholische Kirche:,Katholische Kirche:,ORG,0.0,0.0,de,1
Pipeline Druschba,Pipeline Druschba,ORG,0.0,0.0,de,1
Ungarn,Ungarn,ORG,0.0,0.0,de,1
Potsdam-Institut für Klimafolgenfors…,Potsdam-Institut für Klimafolgenfors…,ORG,0.0,0.0,de,1
Klinikbetreiber Asklepios: Kein Patient,Klinikbetreiber Asklepios: Kein Patient,ORG,-1.0,0.0,de,1
Klimakrise: Mehr Egoismus wagen!.,Klimakrise: Mehr Egoismus wagen!.,ORG,0.35,0.0,de,1
Boehringer Ingelheim,Boehringer Ingelheim,ORG,0.0,0.0,de,1
"ple GtlOehllpe,","ple GtlOehllpe,",ORG,0.0,0.0,de,1
puupelu,puupelu,ORG,-1.0,0.0,de,1
up ep elue Belpe,up ep elue Belpe,ORG,-1.0,0.0,de,1
… nO,… nO,ORG,-1.0,0.0,de,1
AKW-Weiterbetriebs,AKW-Weiterbetriebs,ORG,1.0,0.0,de,1
ukrainische Außenministerium,ukrainische Außenministerium,ORG,0.0,0.0,de,1
Fraunhofer-Instituts.,Fraunhofer-Instituts.,ORG,0.0,0.0,de,1
LNG-Terminals: Klimaneutralität,LNG-Terminals: Klimaneutralität,ORG,0.0,0.0,de,1
ENERGIEVERSORGUNG: Neue Krisenszenarien,ENERGIEVERSORGUNG: Neue Krisenszenarien,ORG,0.0,0.0,de,1
Europäischen…,Europäischen…,ORG,0.0,0.0,de,1
Foto: Imago,Foto: Imago,ORG,0.0,0.0,de,1
Gassparen ang…,Gassparen ang…,ORG,0.0,0.0,de,1
em>Stephan Ueberba…,em>Stephan Ueberba…,ORG,0.0,0.0,de,1
KW,KW,ORG,0.0,0.0,de,1
Expertenrats der Bundesregierung,Expertenrats der Bundesregierung,ORG,-0.85,0.0,de,1
Ukraine-Kriegs,Ukraine-Kriegs,ORG,0.0,0.0,de,1
US-Justizministerium,US-Justizministerium,ORG,0.0,0.0,de,1
europäischen Gass…,europäischen Gass…,ORG,0.0,0.0,de,1
US-…,US-…,ORG,0.0,0.0,de,1
Allianz.,Allianz.,ORG,0.7,0.0,de,1
Türkische Notenbank,Türkische Notenbank,ORG,0.0,0.0,de,1
Atomkraft?,Atomkraft?,ORG,-1.0,0.0,de,1
A26,A26,ORG,0.0,0.0,de,1
APA,APA,ORG,0.0,0.0,de,1
Ersthelfer-Auto,Ersthelfer-Auto,ORG,0.0,0.0,de,1
"Inhaltsverzeichnis
Die Denkfabrik Agora","Inhaltsverzeichnis
Die Denkfabrik Agora",ORG,1.0,0.0,de,1
Europas Küs…,Europas Küs…,ORG,0.0,0.0,de,1
AC Milan,AC Milan,ORG,1.0,0.0,de,1
Ga…,Ga…,ORG,0.0,0.0,de,1
Berliner Energieversorger Gasag,Berliner Energieversorger Gasag,ORG,0.7,0.0,de,1
UNDP,UNDP,ORG,0.0,0.0,de,1
"Internationale Reaktionen
Bundeskanzler","Internationale Reaktionen
Bundeskanzler",ORG,0.0,0.0,de,1
Kroatien,Kroatien,ORG,0.0,0.0,de,1
EU-Gipfel.,EU-Gipfel.,ORG,0.0,0.0,de,1
Zentrum der Aufmerksamkeit,Zentrum der Aufmerksamkeit,ORG,0.0,0.0,de,1
NPR,NPR,ORG,0.7,0.0,de,1
Nuclear Posture Review,Nuclear Posture Review,ORG,0.7,0.0,de,1
Swingtanzen,Swingtanzen,ORG,0.7,0.0,de,1
Eurowings,Eurowings,ORG,0.0,0.0,de,1
russisches Militär,russisches Militär,ORG,0.0,0.0,de,1
"deutschen Gasspeichern, sch…","deutschen Gasspeichern, sch…",ORG,0.0,0.0,de,1
Suntec,Suntec,ORG,0.0,0.0,de,1
Wintershall-Tochterunternehmen Gaskondensat,Wintershall-Tochterunternehmen Gaskondensat,ORG,0.0,0.0,de,1
Islamische Rep…,Islamische Rep…,ORG,0.0,0.0,de,1
"Foto: dpa)
Düsseldorf","Foto: dpa)
Düsseldorf",ORG,0.0,0.0,de,1
CottbusHilfesuchende,CottbusHilfesuchende,ORG,0.0,0.0,de,1
"Inhaltsverzeichnis
Die Bundesregierung","Inhaltsverzeichnis
Die Bundesregierung",ORG,0.0,0.0,de,1
DU-Landesparteitag,DU-Landesparteitag,ORG,0.0,0.0,de,1
Verband: Zoos,Verband: Zoos,ORG,0.0,0.0,de,1
IW,IW,ORG,0.7,0.0,de,1
Varta,Varta,ORG,0.0,0.0,de,1
Ukrenergo,Ukrenergo,ORG,0.0,0.0,de,1
NBI.,NBI.,ORG,0.0,0.0,de,1
"Tages: Liz Truss, Gaspreisdeckel,","Tages: Liz Truss, Gaspreisdeckel,",ORG,0.0,0.0,de,1
Lesen!,Lesen!,ORG,0.0,0.0,de,1
ukrainischen Verteidigungsministeriums.,ukrainischen Verteidigungsministeriums.,ORG,0.0,0.0,de,1
Bundesverbands der Deutschen Industrie,Bundesverbands der Deutschen Industrie,ORG,0.0,0.0,de,1
Frankreichs Finanz-,Frankreichs Finanz-,ORG,0.0,0.0,de,1
Multi-Krise,Multi-Krise,ORG,0.7,0.0,de,1
Ablenkungsmanöver +++,Ablenkungsmanöver +++,ORG,0.0,0.0,de,1
Kyiv School of Economics,Kyiv School of Economics,ORG,0.0,0.0,de,1
BEZAHLBARE,BEZAHLBARE,ORG,1.0,0.0,de,1
Bund und Länder…,Bund und Länder…,ORG,0.0,0.0,de,1
Flüchtlingsversorgung.,Flüchtlingsversorgung.,ORG,0.0,0.0,de,1
Angri…,Angri…,ORG,0.0,0.0,de,1
NTV,NTV,ORG,0.0,0.0,de,1
Eurasischen Wirtschaftsunion,Eurasischen Wirtschaftsunion,ORG,0.0,0.0,de,1
Bund und Länder geeinigt  …,Bund und Länder geeinigt  …,ORG,0.7,0.0,de,1
Bund-Länder-Runde,Bund-Länder-Runde,ORG,0.0,0.0,de,1
EEU,EEU,ORG,0.0,0.0,de,1
Deutschen Fußball-Bunds,Deutschen Fußball-Bunds,ORG,0.0,0.0,de,1
WELT: Herr,WELT: Herr,ORG,0.0,0.0,de,1
Grünen-Abgeordnete,Grünen-Abgeordnete,ORG,0.0,0.0,de,1
RIA,RIA,ORG,0.0,0.0,de,1
To…,To…,ORG,0.6999999999999998,0.0,de,1
Bild:,Bild:,ORG,0.0,0.0,de,1
Bundesamt für Statistik,Bundesamt für Statistik,ORG,0.0,0.0,de,1
Elmos“:,Elmos“:,ORG,0.0,0.0,de,1
Suc…,Suc…,ORG,0.0,0.0,de,1
roten Zahlen.,roten Zahlen.,ORG,0.0,0.0,de,1
wol…,wol…,ORG,0.0,0.0,de,1
Deutschen wünsc…,Deutschen wünsc…,ORG,0.0,0.0,de,1
Bundesnetzagentur.</li><li>,Bundesnetzagentur.</li><li>,ORG,-0.7,0.0,de,1
Chemiekonzern,Chemiekonzern,ORG,0.0,0.0,de,1
Autorinnen,Autorinnen,ORG,0.0,0.0,de,1
Energiekrise?,Energiekrise?,ORG,0.0,0.0,de,1
"Schmidt
","Schmidt
",ORG,0.0,0.0,de,1
Brandenburgs SPD,Brandenburgs SPD,ORG,-0.7,0.0,de,1
Uber-Rivale Lyft,Uber-Rivale Lyft,ORG,0.0,0.0,de,1
Staatliche Ermittlungsbüro,Staatliche Ermittlungsbüro,ORG,0.0,0.0,de,1
Autoklub,Autoklub,ORG,0.0,0.0,de,1
Soko.,Soko.,ORG,0.0,0.0,de,1
Gaskrise: Uniper,Gaskrise: Uniper,ORG,0.0,0.0,de,1
Weltweite Klimaschutzbemühungen: „Zu wenig“,Weltweite Klimaschutzbemühungen: „Zu wenig“,ORG,0.0,0.0,de,1
britische Notenbank,britische Notenbank,ORG,0.7,0.0,de,1
Bank von England,Bank von England,ORG,0.7,0.0,de,1
Bank of England,Bank of England,ORG,0.0,0.0,de,1
Europäische Union.,Europäische Union.,ORG,0.0,0.0,de,1
Tigrayer,Tigrayer,ORG,0.0,0.0,de,1
Atommüll-Endlager,Atommüll-Endlager,ORG,0.0,0.0,de,1
österreichischen Parlament,österreichischen Parlament,ORG,0.0,0.0,de,1
Montagsdemos,Montagsdemos,ORG,0.0,0.0,de,1
Cop27: Die globale Klimakonferenz,Cop27: Die globale Klimakonferenz,ORG,0.0,0.0,de,1
plup ep enek:,plup ep enek:,ORG,0.0,0.0,de,1
BASF: »Wir,BASF: »Wir,ORG,0.7,0.0,de,1
Siemens: Benzin,Siemens: Benzin,ORG,0.75,0.0,de,1
Tr… Energie,Tr… Energie,ORG,0.7,0.0,de,1
Ukraine“,Ukraine“,ORG,0.0,0.0,de,1
Silicon Valley.,Silicon Valley.,ORG,0.0,0.0,de,1
Tages: Klimarettung,Tages: Klimarettung,ORG,0.0,0.0,de,1
IfW,IfW,ORG,0.0,0.0,de,1
Klima-Kleber!,Klima-Kleber!,ORG,0.0,0.0,de,1
Frankreichs AKW,Frankreichs AKW,ORG,-1.0,0.0,de,1
Evangelischen Kirche,Evangelischen Kirche,ORG,0.0,0.0,de,1
russischen Parlaments.,russischen Parlaments.,ORG,0.7,0.0,de,1
Tages: Fracking,Tages: Fracking,ORG,0.0,0.0,de,1
"WirtschaftsWoche: Herr Marques, Porsche","WirtschaftsWoche: Herr Marques, Porsche",ORG,0.0,0.0,de,1
Europas Küste!,Europas Küste!,ORG,0.0,0.0,de,1
Schalkes,Schalkes,ORG,0.0,0.0,de,1
europäischen Küste,europäischen Küste,ORG,-0.85,0.0,de,1
"Bild: Letzte Generation
Themen des","Bild: Letzte Generation
Themen des",ORG,1.0,0.0,de,1
Ausgabenprüfern,Ausgabenprüfern,ORG,0.0,0.0,de,1
Europäische Union: EU,Europäische Union: EU,ORG,0.0,0.0,de,1
Klimaschutzbewegung Fridays for Future,Klimaschutzbewegung Fridays for Future,ORG,0.0,0.0,de,1
peeektl,peeektl,ORG,0.0,0.0,de,1
We…,We…,ORG,0.0,0.0,de,1
Militärführung.,Militärführung.,ORG,0.0,0.0,de,1
Druc…,Druc…,ORG,0.0,0.0,de,1
Gas-Solidarität,Gas-Solidarität,ORG,0.7,0.0,de,1
Pentagon,Pentagon,ORG,0.0,0.0,de,1
SachverständigenratesDie,SachverständigenratesDie,ORG,-0.7,0.0,de,1
Foto: imago images/Political-Moments,Foto: imago images/Political-Moments,ORG,0.0,0.0,de,1
"US-Midterms, Wirtschaftsweise","US-Midterms, Wirtschaftsweise",ORG,0.7,0.0,de,1
Demokraten,Demokraten,ORG,0.7,0.0,de,1
Foto: Moment/Getty,Foto: Moment/Getty,ORG,0.7,0.0,de,1
Bosch Akku 18V,Bosch Akku 18V,ORG,1.0,0.0,de,1
Hamburg Energie,Hamburg Energie,ORG,-1.0,0.0,de,1
Versorgers Hamburg Energie,Versorgers Hamburg Energie,ORG,0.0,0.0,de,1
Hamburg Energie!,Hamburg Energie!,ORG,0.35,0.0,de,1
"Radio Lippe
</li><li>Extreme","Radio Lippe
</li><li>Extreme",ORG,0.35,0.0,de,1
Deutschen Post,Deutschen Post,ORG,0.7,0.0,de,1
Stufenmodell: Miet…,Stufenmodell: Miet…,ORG,0.7,0.0,de,1
"| tagesschau.de  tagesschau.de
</li><li>","| tagesschau.de  tagesschau.de
</li><li>",ORG,0.7,0.0,de,1
RTL Online.,RTL Online.,ORG,0.7,0.0,de,1
Zentrum.,Zentrum.,ORG,0.0,0.0,de,1
Neues,Neues,ORG,0.0,0.0,de,1
Boxring,Boxring,ORG,0.0,0.0,de,1
Initiative Erdgas - Brücke ins Nichts,Initiative Erdgas - Brücke ins Nichts,ORG,0.0,0.0,de,1
Foto: Jonas Walzberg/dpa Schleswig-Holstein,Foto: Jonas Walzberg/dpa Schleswig-Holstein,ORG,0.0,0.0,de,1
OWM,OWM,ORG,0.0,0.0,de,1
Markenverband,Markenverband,ORG,0.0,0.0,de,1
Organisation Werbungtreibende,Organisation Werbungtreibende,ORG,0.0,0.0,de,1
Autovermieter Sixt,Autovermieter Sixt,ORG,0.0,0.0,de,1
"Foto: IMAGO/Beautiful Sports) 
","Foto: IMAGO/Beautiful Sports) 
",ORG,0.0,0.0,de,1
Sixt.,Sixt.,ORG,0.0,0.0,de,1
Sixt,Sixt,ORG,0.0,0.0,de,1
Springers,Springers,ORG,0.0,0.0,de,1
US-Atomstreitkräfte,US-Atomstreitkräfte,ORG,-0.85,0.0,de,1
Weltklimakonferenz: Scholz,Weltklimakonferenz: Scholz,ORG,0.0,0.0,de,1
europäischen E…,europäischen E…,ORG,0.0,0.0,de,1
UN-Klimakonferenz: Grüne Energie,UN-Klimakonferenz: Grüne Energie,ORG,0.0,0.0,de,1
Gewessler ve…,Gewessler ve…,ORG,0.0,0.0,de,1
Anti-Atomkraft-Linie.,Anti-Atomkraft-Linie.,ORG,0.0,0.0,de,1
AKW Temelin: Gewessler,AKW Temelin: Gewessler,ORG,0.0,0.0,de,1
Ve…,Ve…,ORG,0.0,0.0,de,1
Milliardengewinne,Milliardengewinne,ORG,0.0,0.0,de,1
Ölkonzerne,Ölkonzerne,ORG,0.0,0.0,de,1
Madeleine,Madeleine,ORG,-1.0,0.0,de,1
Lloyd's Register Foundation World Risk…,Lloyd's Register Foundation World Risk…,ORG,0.0,0.0,de,1
Unsere Welt,Unsere Welt,ORG,0.5,0.0,de,1
Bundesrepu…,Bundesrepu…,ORG,0.0,0.0,de,1
Schweiz?,Schweiz?,ORG,0.0,0.0,de,1
CSU-Abgeordneten,CSU-Abgeordneten,ORG,-1.0,0.0,de,1
FC Schalke 04,FC Schalke 04,ORG,0.0,0.0,de,1
Schalke,Schalke,ORG,0.7,0.0,de,1
Deutschen:,Deutschen:,ORG,1.0,0.0,de,1
Deutschen: „You’ll never walk alone.,Deutschen: „You’ll never walk alone.,ORG,0.5,0.0,de,1
Klau…,Klau…,ORG,0.0,0.0,de,1
Kommentar: UN-Konferenz,Kommentar: UN-Konferenz,ORG,0.7,0.0,de,1
Friedensbeauftragte Kramer,Friedensbeauftragte Kramer,ORG,0.0,0.0,de,1
Bundesligaklub,Bundesligaklub,ORG,0.7,0.0,de,1
Ukraine: Uneins,Ukraine: Uneins,ORG,0.0,0.0,de,1
Magdeburg: Evangelische Kirche,Magdeburg: Evangelische Kirche,ORG,0.0,0.0,de,1
Tausende A…,Tausende A…,ORG,0.0,0.0,de,1
Ministeriums für den …,Ministeriums für den …,ORG,0.0,0.0,de,1
DTEK.,DTEK.,ORG,0.0,0.0,de,1
EDF,EDF,ORG,0.0,0.0,de,1
Instituts für Wirtschaft und Frieden,Instituts für Wirtschaft und Frieden,ORG,0.0,0.0,de,1
"Foto: imago) 
Düsseldorf","Foto: imago) 
Düsseldorf",ORG,0.0,0.0,de,1
Öko-Aktivisten,Öko-Aktivisten,ORG,0.0,0.0,de,1
"Foto: IMAGO/MiS) 
FrankfurtDeutschland","Foto: IMAGO/MiS) 
FrankfurtDeutschland",ORG,0.0,0.0,de,1
Sparstift ansetzen.,Sparstift ansetzen.,ORG,0.0,0.0,de,1
ExxonMobil,ExxonMobil,ORG,0.0,0.0,de,1
Edeka,Edeka,ORG,0.0,0.0,de,1
Finanzminister der Europäischen Union,Finanzminister der Europäischen Union,ORG,0.0,0.0,de,1
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,ORG,0.0,0.0,de,1
Der Welt,Der Welt,ORG,0.7,0.0,de,1
Russen-Ministerium,Russen-Ministerium,ORG,0.0,0.0,de,1
Selenskyj.,Selenskyj.,ORG,0.0,0.0,de,1
zerstört.</li><li>Kiew,zerstört.</li><li>Kiew,ORG,0.0,0.0,de,1
Discounter-Riese Aldi Nord,Discounter-Riese Aldi Nord,ORG,0.0,0.0,de,1
Weltklimakonferenz: Deutschland,Weltklimakonferenz: Deutschland,ORG,0.0,0.0,de,1
Deutschland …,Deutschland …,ORG,0.0,0.0,de,1
"Bild: Wassilis Aswestopoulos
Angesichts","Bild: Wassilis Aswestopoulos
Angesichts",ORG,0.7,0.0,de,1
Klimakrise:,Klimakrise:,ORG,0.0,0.0,de,1
Foto: picture-alliance Leipzig,Foto: picture-alliance Leipzig,ORG,-1.0,0.0,de,1
CO2-Preis: FDP,CO2-Preis: FDP,ORG,0.0,0.0,de,1
"COP27: Deutschland,","COP27: Deutschland,",ORG,1.0,0.0,de,1
CDU/CSU: So,CDU/CSU: So,ORG,0.0,0.0,de,1
"Bildungschancen: Grundschulkinder, die nach der Flucht","Bildungschancen: Grundschulkinder, die nach der Flucht",ORG,0.7,0.0,de,1
Erdgas,Erdgas,ORG,0.35,0.0,de,1
Agar: Hohe Energiekosten,Agar: Hohe Energiekosten,ORG,0.0,0.0,de,1
"ZEIT When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content.","ZEIT When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content.",ORG,0.0,0.0,de,1
Internationalen Atom-Energieagentur,Internationalen Atom-Energieagentur,ORG,0.0,0.0,de,1
Beiersdorf-Chef,Beiersdorf-Chef,ORG,0.0,0.0,de,1
Truss,Truss,ORG,1.0,0.0,de,1
Millionen-Monet,Millionen-Monet,ORG,-0.7,0.0,de,1
"Kartoffelbrei  BILD
</li><li>Potsdamer Museum","Kartoffelbrei  BILD
</li><li>Potsdamer Museum",ORG,-0.7,0.0,de,1
HDE-Konsumbarometer,HDE-Konsumbarometer,ORG,0.0,0.0,de,1
LNG: Europa,LNG: Europa,ORG,-0.7,0.0,de,1
Deutschen Instituts für Wirtschaftsforschung,Deutschen Instituts für Wirtschaftsforschung,ORG,0.0,0.0,de,1
TTF Teile…,TTF Teile…,ORG,0.0,0.0,de,1
Spiegel bereite…,Spiegel bereite…,ORG,0.0,0.0,de,1
Der Spiegel,Der Spiegel,ORG,0.0,0.0,de,1
Nivea,Nivea,ORG,0.0,0.0,de,1
China-Geschäft,China-Geschäft,ORG,0.0,0.0,de,1
Energiesektor +++ Die Nachrichten,Energiesektor +++ Die Nachrichten,ORG,0.0,0.0,de,1
Akti…,Akti…,ORG,0.7,0.0,de,1
Angriffskrieg: Ukraine: Kiew,Angriffskrieg: Ukraine: Kiew,ORG,0.0,0.0,de,1
Universität Cambridge.,Universität Cambridge.,ORG,1.0,0.0,de,1
Krise,Krise,ORG,0.0,0.0,de,1
Putin-Mentor,Putin-Mentor,ORG,0.0,0.0,de,1
ADAC.,ADAC.,ORG,0.0,0.0,de,1
Russlands Präsidente…,Russlands Präsidente…,ORG,0.0,0.0,de,1
Bundesamt für die Sic…,Bundesamt für die Sic…,ORG,0.0,0.0,de,1
BASE,BASE,ORG,0.7,0.0,de,1
Bundesamt für die Sicherheit der nuklearen Entsorgung,Bundesamt für die Sicherheit der nuklearen Entsorgung,ORG,0.7,0.0,de,1
Wirtschaftshilfe: Habeck: Akute,Wirtschaftshilfe: Habeck: Akute,ORG,0.0,0.0,de,1
US-Satelliten,US-Satelliten,ORG,-0.7,0.0,de,1
Energie- und Ölkonzernen,Energie- und Ölkonzernen,ORG,0.0,0.0,de,1
Totalenergies,Totalenergies,ORG,0.0,0.0,de,1
Erneuerbare Energien: Windenergie-Ausbau,Erneuerbare Energien: Windenergie-Ausbau,ORG,-0.7,0.0,de,1
sa…,sa…,ORG,0.0,0.0,de,1
InflationsratenDie,InflationsratenDie,ORG,0.0,0.0,de,1
Nuklearschlags,Nuklearschlags,ORG,0.0,0.0,de,1
Nuklearanschlags,Nuklearanschlags,ORG,0.0,0.0,de,1
Landesverband des Bundes für Umwelt und Natu…,Landesverband des Bundes für Umwelt und Natu…,ORG,0.0,0.0,de,1
Deutschen Industrie- und Hande,Deutschen Industrie- und Hande,ORG,0.0,0.0,de,1
Gesellschaft: Steinmeier,Gesellschaft: Steinmeier,ORG,0.0,0.0,de,1
Landtag: Schwarz-Grün,Landtag: Schwarz-Grün,ORG,0.0,0.0,de,1
Außenministeriums,Außenministeriums,ORG,0.0,0.0,de,1
Ifo-Institut,Ifo-Institut,ORG,0.0,0.0,de,1
Truppe.,Truppe.,ORG,0.7,0.0,de,1
Climate Transparency,Climate Transparency,ORG,-1.0,0.0,de,1
Satellitenbild,Satellitenbild,ORG,0.0,0.0,de,1
Ukraine-Krieg: Moskaus Propaganda-Push,Ukraine-Krieg: Moskaus Propaganda-Push,ORG,0.0,0.0,,1
Wuppertal Institut,Wuppertal Institut,ORG,0.0,0.0,de,1
unfair ve…,unfair ve…,ORG,-1.0,0.0,de,1
Redaktion.,Redaktion.,ORG,0.0,0.0,de,1
Vereinte Nationen,Vereinte Nationen,ORG,0.0,0.0,de,1
ZUMA Press/imago/Montage,ZUMA Press/imago/Montage,ORG,0.0,0.0,de,1
Internationale Energieagentur: Die Energiekrise,Internationale Energieagentur: Die Energiekrise,ORG,0.0,0.0,de,1
Total Energies,Total Energies,ORG,0.15000000000000002,0.0,de,1
Ukraine-Liveblog: Deutsche Wirtschaft,Ukraine-Liveblog: Deutsche Wirtschaft,ORG,0.0,0.0,de,1
SPIEGEL Deep Dive,SPIEGEL Deep Dive,ORG,0.0,0.0,de,1
AEOI,AEOI,ORG,0.0,0.0,de,1
US-Satelliten +++,US-Satelliten +++,ORG,-0.7,0.0,de,1
NATO-Mitglied Türkei,NATO-Mitglied Türkei,ORG,0.0,0.0,de,1
BBC.,BBC.,ORG,0.0,0.0,de,1
Dax-Konzerns,Dax-Konzerns,ORG,0.0,0.0,de,1
Gas Infrastructure Europe,Gas Infrastructure Europe,ORG,0.0,0.0,de,1
Universität Göttingen.,Universität Göttingen.,ORG,0.0,0.0,de,1
EU-Emissionen,EU-Emissionen,ORG,0.35,0.0,de,1
Elektro-Autos,Elektro-Autos,ORG,-0.15000000000000002,0.0,de,1
Social Media Sprechstunde“,Social Media Sprechstunde“,ORG,0.0,0.0,de,1
Milliardenverlust: Uniper,Milliardenverlust: Uniper,ORG,-1.0,0.0,de,1
Beuu llule,Beuu llule,ORG,0.0,0.0,de,1
"Ukraine: Trafos, Generatoren und Kabel","Ukraine: Trafos, Generatoren und Kabel",ORG,0.7,0.0,de,1
Atomwaffen-Drohung,Atomwaffen-Drohung,ORG,0.0,0.0,de,1
Deutsche Institut für Wirtschaftsforschung,Deutsche Institut für Wirtschaftsforschung,ORG,0.0,0.0,de,1
Hochschule Neubrandenburg: Energiekosten,Hochschule Neubrandenburg: Energiekosten,ORG,-1.0,0.0,de,1
Gasimporteur: Uniper,Gasimporteur: Uniper,ORG,0.0,0.0,de,1
Europäischen Union.,Europäischen Union.,ORG,0.0,0.0,de,1
EU-Energieministertreffens,EU-Energieministertreffens,ORG,0.0,0.0,de,1
EU-Energiem…,EU-Energiem…,ORG,0.0,0.0,de,1
Lancet Countdown“: Wie der Klimawandel,Lancet Countdown“: Wie der Klimawandel,ORG,0.0,0.0,de,1
EU Kiew,EU Kiew,ORG,0.7,0.0,de,1
Handelsblatt Today: Droht Deutschland,Handelsblatt Today: Droht Deutschland,ORG,0.0,0.0,de,1
Aktienresearch,Aktienresearch,ORG,0.7,0.0,de,1
Berlin/Frankfurt.,Berlin/Frankfurt.,ORG,0.0,0.0,de,1
Uelatelek epel helue,Uelatelek epel helue,ORG,0.0,0.0,de,1
AKW?,AKW?,ORG,0.0,0.0,de,1
Vermehrtes Heizen,Vermehrtes Heizen,ORG,0.0,0.0,de,1
Wintershall Dea,Wintershall Dea,ORG,0.0,0.0,de,1
EU-Geldpolitik,EU-Geldpolitik,ORG,0.7,0.0,de,1
UN-Sicherheitsrat +++,UN-Sicherheitsrat +++,ORG,0.0,0.0,de,1
Kunststoffkonzern: Hoher Gaspreis,Kunststoffkonzern: Hoher Gaspreis,ORG,0.0,0.0,de,1
russische Parlament,russische Parlament,ORG,0.0,0.0,de,1
Russlands Parlament,Russlands Parlament,ORG,1.0,0.0,de,1
"Exil-Medium ""The Insider","Exil-Medium ""The Insider",ORG,0.0,0.0,de,1
Atomstreitkräfte +++,Atomstreitkräfte +++,ORG,-0.25,0.0,de,1
Deutsch-Ukrainischen Wirtschaftsforum,Deutsch-Ukrainischen Wirtschaftsforum,ORG,0.0,0.0,de,1
SPD-Kanzlers,SPD-Kanzlers,ORG,0.0,0.0,de,1
Dezember-Abschläge,Dezember-Abschläge,ORG,0.0,0.0,de,1
En…,En…,ORG,0.0,0.0,de,1
Energiepreisen.,Energiepreisen.,ORG,0.0,0.0,de,1
Solidaritätsorganisation,Solidaritätsorganisation,ORG,0.0,0.0,de,1
Milliardenbetrag,Milliardenbetrag,ORG,0.7,0.0,de,1
B. Musch-Borowska.,B. Musch-Borowska.,ORG,0.0,0.0,de,1
Rote Hilfe e.,Rote Hilfe e.,ORG,0.0,0.0,de,1
AKW-Bau,AKW-Bau,ORG,0.0,0.0,de,1
Westinghouse,Westinghouse,ORG,0.0,0.0,de,1
Autoindustrie: Jetzt,Autoindustrie: Jetzt,ORG,0.0,0.0,de,1
Minister für das Staatsvermögen,Minister für das Staatsvermögen,ORG,0.0,0.0,de,1
Mehr Fracking,Mehr Fracking,ORG,0.0,0.0,de,1
Ingolstädter Autobauers,Ingolstädter Autobauers,ORG,0.0,0.0,de,1
Energieknappheit?,Energieknappheit?,ORG,0.0,0.0,de,1
EZB-Rat,EZB-Rat,ORG,0.0,0.0,de,1
Liveblog: + Ukraine,Liveblog: + Ukraine,ORG,0.7,0.0,de,1
AbschlÃ¤ge,AbschlÃ¤ge,ORG,-1.0,0.0,de,1
Ukraine-Krieg: Wie,Ukraine-Krieg: Wie,ORG,0.0,0.0,de,1
Betei…,Betei…,ORG,0.0,0.0,de,1
SPD-Bundestagsabgeordnete,SPD-Bundestagsabgeordnete,ORG,0.0,0.0,de,1
… Berlin,… Berlin,ORG,0.7,0.0,de,1
… Haben Aktien,… Haben Aktien,ORG,1.0,0.0,de,1
Konferenz: Bovenschulte:,Konferenz: Bovenschulte:,ORG,0.0,0.0,de,1
"Gastronomie: ""Was bin","Gastronomie: ""Was bin",ORG,0.0,0.0,de,1
REFUGEES,REFUGEES,ORG,0.7,0.0,de,1
